t,wlc_nrs1,wlc_err_nrs1,wlc_syscorr_nrs1,wlc_nrs2,wlc_err_nrs2,wlc_syscorr_nrs2
60678.05902137451,1.000467394591787,0.00017436234469530025,1.00308217921155,1.000363186092795,0.00022615234649495485,1.0037627113589076
60678.05911556289,1.0000029718950314,0.00017436234469530025,1.0026182554903826,1.0002169286599731,0.00022615234649495485,1.0036164541822403
60678.059209751285,1.000127323417988,0.00017436234469530025,1.00274310582308,1.0001666137964096,0.00022615234649495485,1.0035661395748314
60678.05930393968,1.0001264543835786,0.00017436234469530025,1.0027427354325968,0.99994726624099,0.00022615234649495485,1.0033467922755663
60678.05939812807,1.0000770395378165,0.00017436234469530025,1.0026938190650176,1.0000981466698473,0.00022615234649495485,1.0034976729605782
60678.05949231646,1.0002951804027447,0.00017436234469530025,1.0029124582424573,0.9999663921542321,0.00022615234649495485,1.0033659187011177
60678.05958650485,1.0001516913894823,0.00017436234469530025,1.0027694673761063,1.0001974524841217,0.00022615234649495485,1.003596979287162
60678.05968069324,1.0003289643365814,0.00017436234469530025,1.002947238304549,0.9997533412076791,0.00022615234649495485,1.0031528682668738
60678.05977488163,0.9999532181353143,0.00017436234469530025,1.002571989919207,0.9999469673291932,0.00022615234649495485,1.0033464946445425
60678.05986907002,0.9999064803866934,0.00017436234469530025,1.0025257498211249,1.0000006866686928,0.00022615234649495485,1.0034002142401968
60678.05996325841,1.0003645336128564,0.00017436234469530025,1.0029843005325119,1.00015717928785,0.00022615234649495485,1.0035567071155085
60678.060057446804,0.9998336583985676,0.00017436234469530025,1.0024539226382034,1.0001523718176022,0.00022615234649495485,1.0035518999014152
60678.060151635196,0.9998065846396174,0.00017436234469530025,1.0024273460340614,1.0001668809522635,0.00022615234649495485,1.0035664092922312
60678.06024582358,1.0001644886123182,0.00017436234469530025,1.0027857469964307,1.000276208335691,0.00022615234649495485,1.0036757369318132
60678.06034001197,1.0003372748161408,0.00017436234469530025,1.0029590300249305,0.9998126579979323,0.00022615234649495485,1.003212186850209
60678.060434200364,1.0002104626722175,0.00017436234469530025,1.0028327145407254,0.9998744819625951,0.00022615234649495485,1.0032740110710265
60678.060528388756,1.0002200514328308,0.00017436234469530025,1.0028427997961693,1.0003454111100438,0.00022615234649495485,1.00374494047463
60678.06062257715,1.0003032769277493,0.00017436234469530025,1.002926521621102,1.000100835901287,0.00022615234649495485,1.0035003655220276
60678.06071676554,1.000013236061721,0.00017436234469530025,1.0026369769203423,1.0001919744761183,0.00022615234649495485,1.0035915043530135
60678.060810953924,0.9998040104255776,0.00017436234469530025,1.0024282472847548,0.9996006725108636,0.00022615234649495485,1.0030002026439133
60678.060905142316,0.9999968941068017,0.00017436234469530025,1.0026216268019694,1.0000985891537313,0.00022615234649495485,1.0034981195429358
60678.06099933071,0.9996819218363933,0.00017436234469530025,1.002307150203019,0.9998836729113579,0.00022615234649495485,1.003283203556717
60678.0610935191,0.999898399417997,0.00017436234469530025,1.002524123291619,1.0000778045789305,0.00022615234649495485,1.003477335480444
60678.06118770749,0.9998973261107573,0.00017436234469530025,1.0025235453269852,0.999985762770874,0.00022615234649495485,1.0033852939285421
60678.06128189588,0.9999583415429714,0.00017436234469530025,1.0025850559374851,0.9998751314133925,0.00022615234649495485,1.0032746628272151
60678.06137608427,0.9998593932892075,0.00017436234469530025,1.0024866026977202,0.9998771792997507,0.00022615234649495485,1.003276710969728
60678.06147027266,1.0001988421219647,0.00017436234469530025,1.002826546380336,0.9997046931260725,0.00022615234649495485,1.0031042250522044
60678.06156446105,1.0000020364164588,0.00017436234469530025,1.0026302353605816,0.9996632490451755,0.00022615234649495485,1.003062781227462
60678.06165864944,1.0000819360045623,0.00017436234469530025,1.0027106294704,0.9999492282415189,0.00022615234649495485,1.00334876067996
60678.061752837835,1.0002131397214662,0.00017436234469530025,1.0028423275450526,0.9997394926173636,0.00022615234649495485,1.0031390253119594
60678.06184702623,0.9999573639809981,0.00017436234469530025,1.0025870459984383,0.9998826086370406,0.00022615234649495485,1.0032821415877908
60678.06194121461,0.9999116180276018,0.00017436234469530025,1.002541794075033,0.9997543134277581,0.00022615234649495485,1.003153846634663
60678.062035403,0.9996638976117376,0.00017436234469530025,1.0022945675254438,0.9997485407461908,0.00022615234649495485,1.0031480742092502
60678.062129591395,1.000185889991983,0.00017436234469530025,1.0028170536082812,0.9997690076808917,0.00022615234649495485,1.0031685414001057
60678.06222377979,1.0001055998058603,0.00017436234469530025,1.0027372569611375,0.9999375606434292,0.00022615234649495485,1.0033370946187978
60678.06231796818,0.9998820388895437,0.00017436234469530025,1.0025141894202578,0.9999286019332347,0.00022615234649495485,1.003328136164758
60678.06241215656,0.9999450462243903,0.00017436234469530025,1.0025776899670313,0.9995552026173341,0.00022615234649495485,1.002954737105012
60678.062506344955,0.999733716157702,0.00017436234469530025,1.002366852948907,0.999883727572825,0.00022615234649495485,1.0032832623166574
60678.06260053335,0.9999314097133299,0.00017436234469530025,1.0025650393897678,0.9997164682205474,0.00022615234649495485,1.0031160032205344
60678.06269472174,1.0000325889435975,0.00017436234469530025,1.002666711342008,0.9999593083394908,0.00022615234649495485,1.0033588435956324
60678.06278891013,1.000083355698411,0.00017436234469530025,1.0027179706556042,0.9996792347705724,0.00022615234649495485,1.0030787702828685
60678.06288309852,0.9997345522537232,0.00017436234469530025,1.0023696596065794,0.999700096918506,0.00022615234649495485,1.0030996326869568
60678.06297728691,0.9997964150650863,0.00017436234469530025,1.0024320146505183,0.99991232180866,0.00022615234649495485,1.0033118578332654
